location,lat,lon,requested_dt_utc,observed_dt_utc,observed_dt_local,timezone,timezone_offset_seconds,sunrise_utc,sunrise_local,sunset_utc,sunset_local,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,weather_id,weather_main,weather_description,rain_1h_mm,snow_1h_mm
"Southampton, UK",50.9105,-1.4049,2025-11-09T07:00:00+00:00,2025-11-09T07:00:00+00:00,2025-11-09T07:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,8.62,4.92,1017,96,8.02,6,,,7.85,8.64,216,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T08:00:00+00:00,2025-11-09T08:00:00+00:00,2025-11-09T08:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,11.89,11.64,1016,96,11.27,44,,,9.16,9.94,198,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T09:00:00+00:00,2025-11-09T09:00:00+00:00,2025-11-09T09:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,11.97,11.78,1016,98,11.66,44,,,0.45,3.13,200,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T10:00:00+00:00,2025-11-09T10:00:00+00:00,2025-11-09T10:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,10.35,9.95,1016,96,9.74,40,,10000,0.89,2.68,220,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T11:00:00+00:00,2025-11-09T11:00:00+00:00,2025-11-09T11:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.39,12.19,1015,96,11.77,75,,10000,2.68,5.81,178,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T12:00:00+00:00,2025-11-09T12:00:00+00:00,2025-11-09T12:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.92,12.75,1015,95,12.14,75,,10000,5.66,,190,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-09T13:00:00+00:00,2025-11-09T13:00:00+00:00,2025-11-09T13:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,13.17,12.92,1015,91,11.73,40,,10000,4.63,,180,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T14:00:00+00:00,2025-11-09T14:00:00+00:00,2025-11-09T14:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,13.58,13.37,1013,91,12.14,75,,10000,5.14,,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T15:00:00+00:00,2025-11-09T15:00:00+00:00,2025-11-09T15:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,13.28,13.04,1013,91,11.84,75,,10000,3.6,,170,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-09T16:00:00+00:00,2025-11-09T16:00:00+00:00,2025-11-09T16:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.77,12.56,1013,94,11.83,75,,10000,4.12,,160,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-09T17:00:00+00:00,2025-11-09T17:00:00+00:00,2025-11-09T17:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.5,12.26,1012,94,11.56,75,,9000,4.12,,170,310,Drizzle,light intensity drizzle rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-09T18:00:00+00:00,2025-11-09T18:00:00+00:00,2025-11-09T18:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.41,12.21,1012,96,11.79,75,,8000,4.12,,170,500,Rain,light rain,0.93,
"Southampton, UK",50.9105,-1.4049,2025-11-09T19:00:00+00:00,2025-11-09T19:00:00+00:00,2025-11-09T19:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.68,12.51,1012,96,12.06,75,,9000,4.12,,160,500,Rain,light rain,0.42,
"Southampton, UK",50.9105,-1.4049,2025-11-09T20:00:00+00:00,2025-11-09T20:00:00+00:00,2025-11-09T20:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.41,12.21,1011,96,11.79,75,,7000,4.63,,170,310,Drizzle,light intensity drizzle rain,0.51,
"Southampton, UK",50.9105,-1.4049,2025-11-09T21:00:00+00:00,2025-11-09T21:00:00+00:00,2025-11-09T21:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.41,12.21,1011,96,11.79,75,,3500,4.12,,160,311,Drizzle,drizzle rain,1.02,
"Southampton, UK",50.9105,-1.4049,2025-11-09T22:00:00+00:00,2025-11-09T22:00:00+00:00,2025-11-09T22:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,12.41,12.21,1011,96,11.79,75,,4000,5.66,,170,501,Rain,moderate rain,3.05,
"Southampton, UK",50.9105,-1.4049,2025-11-09T23:00:00+00:00,2025-11-09T23:00:00+00:00,2025-11-09T23:00:00+00:00,Europe/London,0,2025-11-09T07:11:28+00:00,2025-11-09T07:11:28+00:00,2025-11-09T16:27:30+00:00,2025-11-09T16:27:30+00:00,11.9,11.68,1009,97,11.44,100,,,4.02,8.05,179,501,Rain,moderate rain,3.05,
"Southampton, UK",50.9105,-1.4049,2025-11-10T00:00:00+00:00,2025-11-10T00:00:00+00:00,2025-11-10T00:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.25,12.06,1009,97,11.79,100,,,3.58,9.39,174,501,Rain,moderate rain,2.03,
"Southampton, UK",50.9105,-1.4049,2025-11-10T01:00:00+00:00,2025-11-10T01:00:00+00:00,2025-11-10T01:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.45,12.28,1009,97,11.99,100,,,3.58,6.71,183,501,Rain,moderate rain,1.1,
"Southampton, UK",50.9105,-1.4049,2025-11-10T02:00:00+00:00,2025-11-10T02:00:00+00:00,2025-11-10T02:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.45,12.28,1007,97,11.99,100,,,4.47,11.18,181,501,Rain,moderate rain,1.1,
"Southampton, UK",50.9105,-1.4049,2025-11-10T03:00:00+00:00,2025-11-10T03:00:00+00:00,2025-11-10T03:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.45,12.28,1007,97,11.99,100,,,4.92,9.83,187,500,Rain,light rain,0.59,
"Southampton, UK",50.9105,-1.4049,2025-11-10T04:00:00+00:00,2025-11-10T04:00:00+00:00,2025-11-10T04:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.25,12.06,1007,97,11.79,100,,,2.24,3.13,232,500,Rain,light rain,0.51,
"Southampton, UK",50.9105,-1.4049,2025-11-10T05:00:00+00:00,2025-11-10T05:00:00+00:00,2025-11-10T05:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.13,11.93,1006,97,11.67,26,,,0.89,2.68,245,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-10T06:00:00+00:00,2025-11-10T06:00:00+00:00,2025-11-10T06:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,11.99,11.75,1006,96,11.37,75,,10000,2.57,,190,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T07:00:00+00:00,2025-11-10T07:00:00+00:00,2025-11-10T07:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.25,12.04,1006,96,11.63,75,,10000,4.12,,190,310,Drizzle,light intensity drizzle rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-10T08:00:00+00:00,2025-11-10T08:00:00+00:00,2025-11-10T08:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.41,12.21,1005,96,11.79,75,,10000,3.6,,170,501,Rain,moderate rain,1.14,
"Southampton, UK",50.9105,-1.4049,2025-11-10T09:00:00+00:00,2025-11-10T09:00:00+00:00,2025-11-10T09:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.77,12.58,1005,95,11.99,75,,10000,4.63,9.77,160,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T10:00:00+00:00,2025-11-10T10:00:00+00:00,2025-11-10T10:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.84,12.69,1005,96,12.22,75,,8000,3.6,,190,521,Rain,shower rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-10T11:00:00+00:00,2025-11-10T11:00:00+00:00,2025-11-10T11:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.98,12.79,1004,94,12.04,75,,10000,6.17,,200,501,Rain,moderate rain,3.3,
"Southampton, UK",50.9105,-1.4049,2025-11-10T12:00:00+00:00,2025-11-10T12:00:00+00:00,2025-11-10T12:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.08,11.85,1004,96,11.46,75,,10000,5.66,,220,520,Rain,light intensity shower rain,1.52,
"Southampton, UK",50.9105,-1.4049,2025-11-10T13:00:00+00:00,2025-11-10T13:00:00+00:00,2025-11-10T13:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.25,12.01,1004,95,11.47,40,,10000,5.66,,220,500,Rain,light rain,0.34,
"Southampton, UK",50.9105,-1.4049,2025-11-10T14:00:00+00:00,2025-11-10T14:00:00+00:00,2025-11-10T14:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.6,12.34,1004,93,11.5,20,,10000,6.17,,220,500,Rain,light rain,0.38,
"Southampton, UK",50.9105,-1.4049,2025-11-10T15:00:00+00:00,2025-11-10T15:00:00+00:00,2025-11-10T15:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,12.25,11.99,1004,94,11.31,40,,9000,4.12,,250,501,Rain,moderate rain,1.02,
"Southampton, UK",50.9105,-1.4049,2025-11-10T16:00:00+00:00,2025-11-10T16:00:00+00:00,2025-11-10T16:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,11.75,11.43,1004,94,10.82,40,,10000,5.14,,240,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T17:00:00+00:00,2025-11-10T17:00:00+00:00,2025-11-10T17:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,10.58,10.15,1006,94,9.66,20,,10000,4.12,,230,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T18:00:00+00:00,2025-11-10T18:00:00+00:00,2025-11-10T18:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,9.99,8.18,1006,94,9.07,20,,10000,3.6,,230,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-10T19:00:00+00:00,2025-11-10T19:00:00+00:00,2025-11-10T19:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,9.76,7.9,1006,96,9.15,40,,10000,3.6,,220,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T20:00:00+00:00,2025-11-10T20:00:00+00:00,2025-11-10T20:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,9.33,7.12,1007,94,8.41,0,,10000,4.12,,230,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T21:00:00+00:00,2025-11-10T21:00:00+00:00,2025-11-10T21:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,7.98,6.38,1007,96,7.38,0,,10000,2.57,,210,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T22:00:00+00:00,2025-11-10T22:00:00+00:00,2025-11-10T22:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,7.47,5.77,1007,99,7.32,75,,10000,2.57,,210,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-10T23:00:00+00:00,2025-11-10T23:00:00+00:00,2025-11-10T23:00:00+00:00,Europe/London,0,2025-11-10T07:13:12+00:00,2025-11-10T07:13:12+00:00,2025-11-10T16:26:00+00:00,2025-11-10T16:26:00+00:00,8.48,8.48,1008,98,8.18,83,,,0.45,1.34,248,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T00:00:00+00:00,2025-11-11T00:00:00+00:00,2025-11-11T00:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,8.69,4.49,1008,98,8.39,83,,,9.96,11.71,229,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T01:00:00+00:00,2025-11-11T01:00:00+00:00,2025-11-11T01:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,9.06,4.98,1008,98,8.76,83,,,9.96,11.71,229,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T02:00:00+00:00,2025-11-11T02:00:00+00:00,2025-11-11T02:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,9.19,5.16,1007,98,8.89,99,,,9.89,11.8,209,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T03:00:00+00:00,2025-11-11T03:00:00+00:00,2025-11-11T03:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,11.77,11.14,1007,82,8.8,99,,,9.89,11.8,209,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T04:00:00+00:00,2025-11-11T04:00:00+00:00,2025-11-11T04:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,11.42,11.18,1007,98,11.12,99,,,1.34,2.24,214,500,Rain,light rain,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T05:00:00+00:00,2025-11-11T05:00:00+00:00,2025-11-11T05:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,10.68,10.34,1006,97,10.22,100,,,1.79,3.58,221,804,Clouds,overcast clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T06:00:00+00:00,2025-11-11T06:00:00+00:00,2025-11-11T06:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,12.09,11.86,1006,96,11.47,40,,10000,4.63,,180,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T07:00:00+00:00,2025-11-11T07:00:00+00:00,2025-11-11T07:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,12.09,11.81,1006,94,11.15,75,,10000,4.63,,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T08:00:00+00:00,2025-11-11T08:00:00+00:00,2025-11-11T08:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,12.65,12.45,1006,95,11.87,75,,10000,4.63,,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T09:00:00+00:00,2025-11-11T09:00:00+00:00,2025-11-11T09:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,13.17,12.97,1006,93,12.06,75,,10000,4.63,,170,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T10:00:00+00:00,2025-11-11T10:00:00+00:00,2025-11-11T10:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,13.45,13.31,1006,94,12.5,75,,10000,6.69,,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T11:00:00+00:00,2025-11-11T11:00:00+00:00,2025-11-11T11:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,13.47,13.33,1005,94,12.52,75,,10000,5.14,,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T12:00:00+00:00,2025-11-11T12:00:00+00:00,2025-11-11T12:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.53,14.47,1005,93,13.41,75,,10000,5.14,,170,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T13:00:00+00:00,2025-11-11T13:00:00+00:00,2025-11-11T13:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.53,14.47,1005,93,13.41,75,,10000,6.69,11.83,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T14:00:00+00:00,2025-11-11T14:00:00+00:00,2025-11-11T14:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.55,14.46,1003,92,13.27,75,,10000,4.63,,180,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T15:00:00+00:00,2025-11-11T15:00:00+00:00,2025-11-11T15:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.22,14.07,1003,91,12.77,20,,10000,5.66,,180,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T16:00:00+00:00,2025-11-11T16:00:00+00:00,2025-11-11T16:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.08,13.95,1003,92,12.8,20,,10000,4.63,,160,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T17:00:00+00:00,2025-11-11T17:00:00+00:00,2025-11-11T17:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.08,13.95,1003,92,12.8,0,,10000,6.17,,160,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T18:00:00+00:00,2025-11-11T18:00:00+00:00,2025-11-11T18:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.08,13.95,1003,92,12.8,0,,10000,6.17,,160,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-11-11T19:00:00+00:00,2025-11-11T19:00:00+00:00,2025-11-11T19:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.06,13.92,1003,92,12.78,100,,10000,5.66,11.32,170,500,Rain,light rain,0.51,
"Southampton, UK",50.9105,-1.4049,2025-11-11T20:00:00+00:00,2025-11-11T20:00:00+00:00,2025-11-11T20:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,14.25,14.08,1002,90,12.63,100,,10000,5.14,,180,500,Rain,light rain,0.38,
"Southampton, UK",50.9105,-1.4049,2025-11-11T21:00:00+00:00,2025-11-11T21:00:00+00:00,2025-11-11T21:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,13.5,13.36,1002,94,12.55,40,,8000,7.2,,190,501,Rain,moderate rain,3.14,
"Southampton, UK",50.9105,-1.4049,2025-11-11T22:00:00+00:00,2025-11-11T22:00:00+00:00,2025-11-11T22:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,13.5,13.36,1002,94,12.55,40,,10000,5.14,,170,310,Drizzle,light intensity drizzle rain,0.59,
"Southampton, UK",50.9105,-1.4049,2025-11-11T23:00:00+00:00,2025-11-11T23:00:00+00:00,2025-11-11T23:00:00+00:00,Europe/London,0,2025-11-11T07:14:55+00:00,2025-11-11T07:14:55+00:00,2025-11-11T16:24:31+00:00,2025-11-11T16:24:31+00:00,13.48,13.39,1004,96,12.86,100,,,4.02,11.18,193,500,Rain,light rain,0.85,
"Southampton, UK",50.9105,-1.4049,2025-11-12T00:00:00+00:00,2025-11-12T00:00:00+00:00,2025-11-12T00:00:00+00:00,Europe/London,0,2025-11-12T07:16:38+00:00,2025-11-12T07:16:38+00:00,2025-11-12T16:23:04+00:00,2025-11-12T16:23:04+00:00,13.84,13.79,1004,96,13.21,100,,,4.02,9.83,194,500,Rain,light rain,0.38,
"Southampton, UK",50.9105,-1.4049,2025-11-12T01:00:00+00:00,2025-11-12T01:00:00+00:00,2025-11-12T01:00:00+00:00,Europe/London,0,2025-11-12T07:16:38+00:00,2025-11-12T07:16:38+00:00,2025-11-12T16:23:04+00:00,2025-11-12T16:23:04+00:00,13.36,13.28,1004,97,12.89,100,,,3.13,6.26,230,501,Rain,moderate rain,1.61,
"Southampton, UK",50.9105,-1.4049,2025-11-12T02:00:00+00:00,2025-11-12T02:00:00+00:00,2025-11-12T02:00:00+00:00,Europe/London,0,2025-11-12T07:16:38+00:00,2025-11-12T07:16:38+00:00,2025-11-12T16:23:04+00:00,2025-11-12T16:23:04+00:00,13.36,13.28,1003,97,12.89,100,,,2.24,6.26,194,501,Rain,moderate rain,1.18,
"Southampton, UK",50.9105,-1.4049,2025-11-12T03:00:00+00:00,2025-11-12T03:00:00+00:00,2025-11-12T03:00:00+00:00,Europe/London,0,2025-11-12T07:16:38+00:00,2025-11-12T07:16:38+00:00,2025-11-12T16:23:04+00:00,2025-11-12T16:23:04+00:00,13.48,13.42,1003,97,13.01,100,,,3.13,6.71,191,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-11-12T04:00:00+00:00,2025-11-12T04:00:00+00:00,2025-11-12T04:00:00+00:00,Europe/London,0,2025-11-12T07:16:38+00:00,2025-11-12T07:16:38+00:00,2025-11-12T16:23:04+00:00,2025-11-12T16:23:04+00:00,13.36,13.28,1003,97,12.89,100,,,2.68,6.26,186,501,Rain,moderate rain,1.36,
"Southampton, UK",50.9105,-1.4049,2025-11-12T05:00:00+00:00,2025-11-12T05:00:00+00:00,2025-11-12T05:00:00+00:00,Europe/London,0,2025-11-12T07:16:38+00:00,2025-11-12T07:16:38+00:00,2025-11-12T16:23:04+00:00,2025-11-12T16:23:04+00:00,13.24,13.15,1003,97,12.77,100,,,1.79,4.47,181,500,Rain,light rain,0.85,
